id,name,description,manufacturer,price,name_clean,description_clean,manufacturer_clean,price_clean,brand_clean,price_flag
205691190,Sony MDREX81LP Comfort Fit Ear Hanger Headphones- Choose Color (Black),,Sony,,sony mdrex81lp comfort fit ear hanger headphones choose color black,,sony,,sony,True
205728900,LaCie Little Disk Hard Drive - 301278,LaCie Little Disk 250GB USB 2.0 5400RPM Portable External Hard Drive,LACIE,$79.99,lacie little disk hard drive  301278,lacie little disk 250gb usb 20 5400rpm portable external hard drive,lacie,79.99,lacie,False
205729817,Apple iPod Shuffle 1GB MP3 Player - MB226LL/A,1GB Flash Memory - Silver,Apple,,apple ipod shuffle 1gb mp3 player  mb226lla,1gb flash memory  silver,apple,,apple,True
205753566,Speck Products ToughSkin for iPod classic - IC-BLK-TS,Rubber - Black,Speck Products,$12.95,speck products toughskin for ipod classic  icblkts,rubber  black,speck products,12.95,speck,False
205761272,Sony Universal Remote Control - RM-EZ4,"TV, Cable Box - Universal Remote",Sony,$12.72,sony universal remote control  rmez4,tv cable box  universal remote,sony,12.72,sony,False
205761530,Klipsch RoomGroove Wireless iPod Speaker System - 1006602,Black,Klipsch,$199.99,klipsch roomgroove wireless ipod speaker system  1006602,black,klipsch,199.99,klipsch,False
205769439,Sony 2GB Memory Stick Micro (M2) - MSA2GD,2 GB,Sony,,sony 2gb memory stick micro m2  msa2gd,2 gb,sony,,sony,True
205777541,Universal Remote Control MRF-260 Barrier-Free Addressable RF Base Station,,"UNIVERSAL REMOTE CONTROL, INC",$86.25,universal remote control mrf260 barrierfree addressable rf base station,,universal remote control inc,86.25,universal,False
205777549,Transcend 2GB CompactFlash Card (133x) - TS2GCF133,,TRANSCEND INFORMATION,,transcend 2gb compactflash card 133x  ts2gcf133,,transcend information,,transcend,True
205809367,Sony HDMI Mini Cable - VMC30MHD,1 x Mini Type C HDMI - 1 x Type A HDMI - 10ft,Sony,$36.95,sony hdmi mini cable  vmc30mhd,1 x mini type c hdmi  1 x type a hdmi  10ft,sony,36.95,sony,False
205817166,Linksys Ultra RangePlus Dual Band Wireless-N PC Card - WPC600N,PC Card,LINKSYS,$44.08,linksys ultra rangeplus dual band wirelessn pc card  wpc600n,pc card,linksys,44.08,linksys,False
205817784,Klipsch Groove PM20 Computer Speakers - 1007596,Groove PM20 Computer Speakers,Klipsch,,klipsch groove pm20 computer speakers  1007596,groove pm20 computer speakers,klipsch,,klipsch,True
205835447,Sony High Definition HDMI to Mini-HDMI Cable - VMC15MHD,1 x HDMI - 1 x mini-HDMI - 4.92ft,Sony,$26.95,sony high definition hdmi to minihdmi cable  vmc15mhd,1 x hdmi  1 x minihdmi  492ft,sony,26.95,sony,False
205838157,Canon PSC-85 Deluxe Soft Case for the Powershot-A650 IS and A720 IS - 2595B002(AA),,Canon,$8.77,canon psc85 deluxe soft case for the powershota650 is and a720 is  2595b002aa,,canon,8.77,canon,False
205844265,Sony InfoLITHIUM D-Type NP-FD1 Digital Camera Battery - NPFD1,Lithium Ion (Li-Ion) - 4.2V DC - Photo Battery,Sony,$41.72,sony infolithium dtype npfd1 digital camera battery  npfd1,lithium ion liion  42v dc  photo battery,sony,41.72,sony,False
205844279,Sony LCJ-THC/B Jacket Case with Stylus - LCJ-THC/W,Leather - White,Sony,$35.08,sony lcjthcb jacket case with stylus  lcjthcw,leather  white,sony,35.08,sony,False
205844282,Sony LCS-CSJ Soft Camera Case - LCSCSJ,Top Loading - Polyamide - Black,Sony,,sony lcscsj soft camera case  lcscsj,top loading  polyamide  black,sony,,sony,True
205844283,Sony LCS-CSQ Soft Cyber-shot Camera Case - LCSCSQ/B,Top Loading - Polyamide - Black,Sony,,sony lcscsq soft cybershot camera case  lcscsqb,top loading  polyamide  black,sony,,sony,True
205852250,Peerless SS550P Flat Panel TV Stand,Glass - Black,Peerless,,peerless ss550p flat panel tv stand,glass  black,peerless,,peerless,True
205852387,Sony LFV30 Network Media Player,"Ethernet, Wi-Fi",Sony,$172.47,sony lfv30 network media player,ethernet wifi,sony,172.47,sony,False
205865183,Transcend 4GB CompactFlash Card (133x) - TS4GCF133,Transcend 4GB CompactFlash Memory Card (133x),TRANSCEND INFORMATION,,transcend 4gb compactflash card 133x  ts4gcf133,transcend 4gb compactflash memory card 133x,transcend information,,transcend,True
205865187,Transcend 8GB Compact Flash Card (133x) - TS8GCF133,Transcend 8GB CompactFlash Card (133x),TRANSCEND INFORMATION,,transcend 8gb compact flash card 133x  ts8gcf133,transcend 8gb compactflash card 133x,transcend information,,transcend,True
205886768,PlayStation 3 Charging Dock for PS3 Wireless Controllers by Nyko - 83053,,Nyko Technologies,$21.05,playstation 3 charging dock for ps3 wireless controllers by nyko  83053,,nyko technologies,21.05,nyko,False
205888207,Microsoft Office:mac 2008 Home and Student Edition - GZA-00006,Office Mac Home & Student 2008,Microsoft,,microsoft officemac 2008 home and student edition  gza00006,office mac home  student 2008,microsoft,,microsoft,True
205985716,LG 27' Front-Load Electric Dryer with 7.3 cu. ft. Capacity,,LG Electronics,,lg 27 frontload electric dryer with 73 cu ft capacity,,lg electronics,,lg,True
205985717,LGs New Electric SteamDryer,,LG Electronics,,lgs new electric steamdryer,,lg electronics,,lg,True
205985718,The LG Electric SteamDryer,,LG Electronics,,the lg electric steamdryer,,lg electronics,,lg,True
205985719,The LG Electric SteamDryer,,LG Electronics,,the lg electric steamdryer,,lg electronics,,lg,True
205986339,Garmin Suction Cup Mount - 010-10815-00,,Garmin,$17.40,garmin suction cup mount  0101081500,,garmin,17.4,garmin,False
206120294,Contour Showcase Classic for iPod classic 80 GB - SH-CLS80-B02,"Plastic, Rubber - Clear",Contour,,contour showcase classic for ipod classic 80 gb  shcls80b02,plastic rubber  clear,contour,,contour,True
206160056,Sony LCS-CSL Cyber-shot Camera Case,Top Loading - Leather - Black,Sony,,sony lcscsl cybershot camera case,top loading  leather  black,sony,,sony,True
206179521,Panasonic KX-TGA820B Cordless Handset,Black,Panasonic,$39.76,panasonic kxtga820b cordless handset,black,panasonic,39.76,panasonic,False
206179525,Panasonic KX-TG8232B Cordless Phone,1 x Phone Line(s) - Black,Panasonic,$79.99,panasonic kxtg8232b cordless phone,1 x phone lines  black,panasonic,79.99,panasonic,False
206179562,Panasonic PT-AX200U Home Theater Projector,1280 x 720 WXGA - 10.8lb,Panasonic,$999.00,panasonic ptax200u home theater projector,1280 x 720 wxga  108lb,panasonic,999.0,panasonic,False
206181767,Linksys Media Center Extender - DMA2100,,LINKSYS,,linksys media center extender  dma2100,,linksys,,linksys,True
206356229,Sirius Sportster 5 Radio with Vehicle Kit,SIRIUS SP5TK1 Sportster 5 Dock & Play Radio with Car Kit,Sirius,$131.99,sirius sportster 5 radio with vehicle kit,sirius sp5tk1 sportster 5 dock  play radio with car kit,sirius,131.99,sirius,False
206356230,SIRIUS SLV2 SIRIUS Stiletto 2 Portable Radio Vehicle Kit,,Sirius,,sirius slv2 sirius stiletto 2 portable radio vehicle kit,,sirius,,sirius,True
206356232,SIRIUS SL2PK1 SIRIUS Stiletto 2 Portable Radio,,Sirius,$234.99,sirius sl2pk1 sirius stiletto 2 portable radio,,sirius,234.99,sirius,False
206356233,SIRIUS SLH2 SIRIUS? Stiletto 2 Portable Radio Home Kit,,Sirius,,sirius slh2 sirius stiletto 2 portable radio home kit,,sirius,,sirius,True
206356234,SIRIUS SRH1000 Polk Audio Designs? Dual Zone Home Tuner,,Sirius,,sirius srh1000 polk audio designs dual zone home tuner,,sirius,,sirius,True
206359209,Griffin iTrip FM Transmitter - 4052-TRPSEB,30ft,Griffin,,griffin itrip fm transmitter  4052trpseb,30ft,griffin,,griffin,True
206362623,Canon PSC-1000 Semi-Hard Leather Case - 2349B001,Canon PSC-1000 Deluxe Grey Leather Case,Canon,$19.99,canon psc1000 semihard leather case  2349b001,canon psc1000 deluxe grey leather case,canon,19.99,canon,False
206362747,Polkaudio CSi A4 Black High Performance Center Channel Loudspeaker - AM4415-A,,Polkaudio,$189.47,polkaudio csi a4 black high performance center channel loudspeaker  am4415a,,polkaudio,189.47,polkaudio,False
206362748,Polkaudio CSi A4 Cherry High Performance Center Channel Loudspeaker - AM4412-A,,Polkaudio,,polkaudio csi a4 cherry high performance center channel loudspeaker  am4412a,,polkaudio,,polkaudio,True
206362749,Polkaudio CSi A6 Black High Performance Center Channel Loudspeaker - AM6615-A,,Polkaudio,$449.95,polkaudio csi a6 black high performance center channel loudspeaker  am6615a,,polkaudio,449.95,polkaudio,False
206362873,Apple Mac mini Desktop - MB138LL/A,"Intel Core 2 Duo T5600 1.83GHz - 1GB DDR2 SDRAM - 80GB - Combo Drive (CD-RW/DVD-ROM) - Bluetooth, Gigabit Ethernet, Wi-Fi - Mac OS X 10.5 Leopard - Small Desktop",Apple,$574.99,apple mac mini desktop  mb138lla,intel core 2 duo t5600 183ghz  1gb ddr2 sdram  80gb  combo drive cdrwdvdrom  bluetooth gigabit ethernet wifi  mac os x 105 leopard  small desktop,apple,574.99,apple,False
206419131,Nikon D300 Digital SLR Camera - 25432,12.3 Megapixel - 3' Active Matrix TFT Color LCD,Nikon,"$1,521.09",nikon d300 digital slr camera  25432,123 megapixel  3 active matrix tft color lcd,nikon,1521.09,nikon,False
206460113,Yamaha YSP-4000 Digital Sound Projector -- Black - YSP-4000BL,,Yamaha,,yamaha ysp4000 digital sound projector  black  ysp4000bl,,yamaha,,yamaha,True
206460118,Yamaha YST-FSW150 Subwoofer - YST-FSW150BL,Yamaha New shaped subwoofers with Advanced YST II and Down-Firing Active design (130W),Yamaha,,yamaha ystfsw150 subwoofer  ystfsw150bl,yamaha new shaped subwoofers with advanced yst ii and downfiring active design 130w,yamaha,,yamaha,True
206460121,Yamaha YSTFSW100 Subwoofer - YST-FSW100BL,Yamaha YST-FSW100 6.5' 130-Watt Powered Sub-woofer- Black,Yamaha,,yamaha ystfsw100 subwoofer  ystfsw100bl,yamaha ystfsw100 65 130watt powered subwoofer black,yamaha,,yamaha,True
206460124,Yamaha SPM-K30 Mounting Installation Bracket - SPM-K30,"Wall Mount Bracket for the Yamaha Digital Sound Projectors, models YSP-4000, YSP-3000, YSP-900 and YSP-800",Yamaha,,yamaha spmk30 mounting installation bracket  spmk30,wall mount bracket for the yamaha digital sound projectors models ysp4000 ysp3000 ysp900 and ysp800,yamaha,,yamaha,True
206462228,Linksys RangePlus WRT160N 4-Port Wireless-N Broadband Router - WRT160N,Linksys Ultra RangePlus Wireless-N Broadband Router,LINKSYS,,linksys rangeplus wrt160n 4port wirelessn broadband router  wrt160n,linksys ultra rangeplus wirelessn broadband router,linksys,,linksys,True
206481908,Logitech Harmony RF Extender - 915-000044,,Logitech,,logitech harmony rf extender  915000044,,logitech,,logitech,True
206526266,SIRIUS SCVDOC1 SiriusConnect? Universal Vehicle Kit,,Sirius,,sirius scvdoc1 siriusconnect universal vehicle kit,,sirius,,sirius,True
206575951,Motorola MOTOROKR T505 Bluetooth In-Car Speakerphone - 89149,,Motorola,,motorola motorokr t505 bluetooth incar speakerphone  89149,,motorola,,motorola,True
206576716,Linksys Wireless-G Internet Video Camera - WVC54GCA,"CMOS - Wireless Wi-Fi, Wireless Wi-Fi, Cable, Cable",LINKSYS,,linksys wirelessg internet video camera  wvc54gca,cmos  wireless wifi wireless wifi cable cable,linksys,,linksys,True
206576717,Linksys WGA600N Wireless Gaming Adapter,54Mbps,LINKSYS,,linksys wga600n wireless gaming adapter,54mbps,linksys,,linksys,True
206615080,LaCie USB 2.0 External Hard Drive - 301304U,LaCie 1TB USB 2.0 7200RPM Desktop External Hard Drive - Design by Neil Poulton,LACIE,,lacie usb 20 external hard drive  301304u,lacie 1tb usb 20 7200rpm desktop external hard drive  design by neil poulton,lacie,,lacie,True
206615085,LaCie USB 2.0 External Hard Drive - 301302U,LaCie 500GB USB 2.0 7200RPM Desktop External Hard Drive - Design by Neil Poulton,LACIE,$86.95,lacie usb 20 external hard drive  301302u,lacie 500gb usb 20 7200rpm desktop external hard drive  design by neil poulton,lacie,86.95,lacie,False
206639246,DELONGHI DCF212T 12-Cup Drip Coffee Maker,,DeLonghi,$49.99,delonghi dcf212t 12cup drip coffee maker,,delonghi,49.99,delonghi,False
206671732,Linksys WUSB600N Dual-Band Wireless-NUSB Network Adapter - WUSB600N,Linksys Dual-Band Wireless-N USB Network Adapter,LINKSYS,,linksys wusb600n dualband wirelessnusb network adapter  wusb600n,linksys dualband wirelessn usb network adapter,linksys,,linksys,True
206678505,MONSTER A IP FM-CH 250 iCarPlay Wireless 250 FM Transmitter for iPod & iPhone - AIPFM-CH250,,Monster,,monster a ip fmch 250 icarplay wireless 250 fm transmitter for ipod  iphone  aipfmch250,,monster,,monster,True
206722262,Escort X50 Passport 8500 Radar Detector - High Intensity Red Display - 8500X50RED,,Escort,$252.00,escort x50 passport 8500 radar detector  high intensity red display  8500x50red,,escort,252.0,escort,False
206722263,Escort new radar gps powered - 9500I,,FSI,$409.99,escort new radar gps powered  9500i,,fsi,409.99,fsi,False
206725196,Cuisinart PSC-400 Cuisinart Programmable Slow Cooker - PSC400,,Cuisinart,$79.95,cuisinart psc400 cuisinart programmable slow cooker  psc400,,cuisinart,79.95,cuisinart,False
206725198,Cuisinart TOB-195 Cuisinart Exact Heat Convection Toaster Oven Broiler - TOB195,,Cuisinart,$178.99,cuisinart tob195 cuisinart exact heat convection toaster oven broiler  tob195,,cuisinart,178.99,cuisinart,False
206725724,DeLonghi ESAM3300 Esclusivo Magnifica Super-Automatic Espresso/Coffee Machine,,DeLonghi,$916.55,delonghi esam3300 esclusivo magnifica superautomatic espressocoffee machine,,delonghi,916.55,delonghi,False
206725964,Sony ADMSCF1 Sony Memory Stick Duo Adapter for CF,,Sony,,sony admscf1 sony memory stick duo adapter for cf,,sony,,sony,True
206725966,Sony VCL-DH1774 Telephoto Lens - VCLDH1774,Black,Sony,,sony vcldh1774 telephoto lens  vcldh1774,black,sony,,sony,True
206728281,20' Television CRT - HTR20,,Haier,,20 television crt  htr20,,haier,,haier,True
206745972,Full Size Steam Washer and Dryer Combination with Allergiene Cycle,,LG Electronics,,full size steam washer and dryer combination with allergiene cycle,,lg electronics,,lg,True
206746475,Nintendo DS Lite (Cobalt Blue and Black) - USGSBMKB,,Nintendo Of America,,nintendo ds lite cobalt blue and black  usgsbmkb,,nintendo of america,,nintendo,True
206761808,Griffin iTrip AutoPilot FM Transmitter - 4046-TRPAUTOC,3 x FM,Griffin,,griffin itrip autopilot fm transmitter  4046trpautoc,3 x fm,griffin,,griffin,True
206780877,Logitech Harmony One Advanced Universal Remote Control - 915-000035,Logitech Harmony One Advanced Universal Remote,Logitech,$179.99,logitech harmony one advanced universal remote control  915000035,logitech harmony one advanced universal remote,logitech,179.99,logitech,False
206783256,LaCie Little Disk Hard Drive - 301829,LaCie 320GB Little Disk USB 2.0 5400RPM Portable External Hard Drive,LACIE,,lacie little disk hard drive  301829,lacie 320gb little disk usb 20 5400rpm portable external hard drive,lacie,,lacie,True
206783262,LaCie d2 Quadra Hard Drive - 301825U,"500GB - 7200rpm - Serial ATA/300, IEEE 1394b, IEEE 1394a, USB 2.0 - External SATA, FireWire, FireWire, USB - External",LACIE,$138.88,lacie d2 quadra hard drive  301825u,500gb  7200rpm  serial ata300 ieee 1394b ieee 1394a usb 20  external sata firewire firewire usb  external,lacie,138.88,lacie,False
206808430,Canon VIXIA HV30 High Definition Digital Camcorder - 2680B001,,Canon,$650.99,canon vixia hv30 high definition digital camcorder  2680b001,,canon,650.99,canon,False
206808431,Canon VIXIA HF100 High Definition Digital Camcorder - 2708B001,Canon VIXIA HF100 High Definition Camcorder,Canon Camcorders,$529.00,canon vixia hf100 high definition digital camcorder  2708b001,canon vixia hf100 high definition camcorder,canon camcorders,529.0,canon,False
206808432,Canon DC320 Digital Camcorder - 2691B001,Canon DC320 DVD Digital Camcorder,Canon,$299.99,canon dc320 digital camcorder  2691b001,canon dc320 dvd digital camcorder,canon,299.99,canon,False
206808434,Canon VIXIA HF10 High Definition Digital Camcorder - 2573B001,Canon VIXIA HF10 High Definition Camcorder,Canon,$638.09,canon vixia hf10 high definition digital camcorder  2573b001,canon vixia hf10 high definition camcorder,canon,638.09,canon,False
206808440,Canon FS10 Digital Camcorder - 2686B001,Canon FS10 Dual Flash Memory Camcorder,Canon Camcorders,$341.72,canon fs10 digital camcorder  2686b001,canon fs10 dual flash memory camcorder,canon camcorders,341.72,canon,False
206808441,Canon FS11 Digital Camcorder - 2685B001,Canon FS11 Flash Memory Camcorder,Canon Camcorders,$405.97,canon fs11 digital camcorder  2685b001,canon fs11 flash memory camcorder,canon camcorders,405.97,canon,False
206808445,Canon FS100 Digital Camera - 2699B001,Canon FS100 Flash Memory Camcorder,Canon Camcorders,$299.95,canon fs100 digital camera  2699b001,canon fs100 flash memory camcorder,canon camcorders,299.95,canon,False
206812380,Sharp AQUOS LC37D44U 37' LCD TV - LC37D44U,Sharp AQUOS LC-37D44U - 37' Widescreen LCD HDTV - 7500:1 Dynamic Contrast Ratio - 6ms Response Time,Sharp,,sharp aquos lc37d44u 37 lcd tv  lc37d44u,sharp aquos lc37d44u  37 widescreen lcd hdtv  75001 dynamic contrast ratio  6ms response time,sharp,,sharp,True
206812505,Toshiba SD-4100 DVD Player,"DVD+RW, DVD-RW, DVD-R, CD-RW - DVD Video, Video CD, SVCD, MP3, JPEG Playback - Progressive Scan",Toshiba,$39.36,toshiba sd4100 dvd player,dvdrw dvdrw dvdr cdrw  dvd video video cd svcd mp3 jpeg playback  progressive scan,toshiba,39.36,toshiba,False
206827757,Uniden DCX300 DECT 6.0 Accessory Handset and Cradle for the DECT2000 series,,Uniden,,uniden dcx300 dect 60 accessory handset and cradle for the dect2000 series,,uniden,,uniden,True
206854515,Panasonic KX-TG4323B 5.8 GHz Expandable Digital Cordless Phone,1 x Phone Line(s) - Black,Panasonic,,panasonic kxtg4323b 58 ghz expandable digital cordless phone,1 x phone lines  black,panasonic,,panasonic,True
206854516,Panasonic KX-TG4324B 5.8 GHz Expandable Digital Cordless Phone,1 x Phone Line(s) - Black,Panasonic,$78.33,panasonic kxtg4324b 58 ghz expandable digital cordless phone,1 x phone lines  black,panasonic,78.33,panasonic,False
206854534,Panasonic KX-TGA630S Cordless Handset,Silver Pearl - Wall-mountable,Panasonic,$28.34,panasonic kxtga630s cordless handset,silver pearl  wallmountable,panasonic,28.34,panasonic,False
206870284,Transcend 16GB JetFlash USB Flash Drive - TS16GJFV10,,TRANSCEND INFORMATION,$30.95,transcend 16gb jetflash usb flash drive  ts16gjfv10,,transcend information,30.95,transcend,False
