id,name,description,price,name_clean,description_clean,price_clean,brand_clean,price_flag
27188,Weber Stainless Steel Genesis S-310 Liquid Propane Grill - 3770001,"Weber Stainless Steel Genesis S-310 Liquid Propane Grill - 3770001/ 3 Stainless Steel Burners/ 42,000 BTU-Per-Hour Input/ Electronic Crossover Ignition System/ 7MM Diameter Stainless Steel Rod Cooking Grates/ Stainless Steel Flavorizer Bars/ Stainless Steel Finish/ Liquid Propane Model (LP Tank Not Included)/ Assembly Required",$899.00,weber stainless steel genesis s310 liquid propane grill  3770001,weber stainless steel genesis s310 liquid propane grill  3770001 3 stainless steel burners 42000 btuperhour input electronic crossover ignition system 7mm diameter stainless steel rod cooking grates stainless steel flavorizer bars stainless steel finish liquid propane model lp tank not included assembly required,899.0,weber,False
27194,Weber Stainless Steel Genesis S320 LP Grill - 3780001,"Weber 3780001 Stainless Steel Genesis S-320 Liquid Propane Grill - 3780001/ 3 Stainless Steel Burners/ 42,000 BTU-Per-Hour Input/ 12,000 BTU-Per-Hour Input Side Burner/ Electronic Crossover Ignition System/ 7MM Diameter Stainless Steel Rod Cooking Grates/ Stainless Steel Flavorizer Bars/ Stainless Steel Finish/ Liquid Propane Model (LP Tank Not Included)/ Assembly Required",$949.00,weber stainless steel genesis s320 lp grill  3780001,weber 3780001 stainless steel genesis s320 liquid propane grill  3780001 3 stainless steel burners 42000 btuperhour input 12000 btuperhour input side burner electronic crossover ignition system 7mm diameter stainless steel rod cooking grates stainless steel flavorizer bars stainless steel finish liquid propane model lp tank not included assembly required,949.0,weber,False
27197,Weber Stainless Steel Genesis S320 Natural Gas Grill - 3880001,"Weber Stainless Steel Genesis S-320 Natural Gas Grill - 3880001/ 3 Stainless Steel Burners/ 42,000 BTU-Per-Hour Input/ 12,000 BTU-Per-Hour Input Side Burner/ Electronic Crossover Ignition System/ 7MM Diameter Stainless Steel Rod Cooking Grates/ Stainless Steel Flavorizer Bars/ Stainless Steel Finish/ Natural Gas Model/ Assembly Required",$969.00,weber stainless steel genesis s320 natural gas grill  3880001,weber stainless steel genesis s320 natural gas grill  3880001 3 stainless steel burners 42000 btuperhour input 12000 btuperhour input side burner electronic crossover ignition system 7mm diameter stainless steel rod cooking grates stainless steel flavorizer bars stainless steel finish natural gas model assembly required,969.0,weber,False
27248,Belkin F3H982-10 Pro Series High Integrity 10 Feet Monitor Cable - F3H98210,Belkin F3H982-10 Pro Series High Integrity 10 Feet Monitor Cable - F3H98210/ Recommended For Monitors 17' And Larger/ Designed To Support High Resolution Imaging And High Speed/ Double Shielding/ Gold Plated Copper Contacts,,belkin f3h98210 pro series high integrity 10 feet monitor cable  f3h98210,belkin f3h98210 pro series high integrity 10 feet monitor cable  f3h98210 recommended for monitors 17 and larger designed to support high resolution imaging and high speed double shielding gold plated copper contacts,,belkin,True
27364,Kenwood KCA-IP200 Black iPod Direct Cable - KCAIP200,Kenwood KCA-IP200 Black iPod Direct Cable - KCAIP200/ 2-Wire Cable For High Speed Control Of iPod With Compatible 2007 Kenwood Receivers/ Black Finish,,kenwood kcaip200 black ipod direct cable  kcaip200,kenwood kcaip200 black ipod direct cable  kcaip200 2wire cable for high speed control of ipod with compatible 2007 kenwood receivers black finish,,kenwood,True
27391,Kenwood KCA-IP300V iPod Video Direct Cable - KCAIP300V,"Kenwood KCA-IP300V iPod Video Direct Cable - KCAIP300V/ iPod Video Direct Cable For DNX7100, DDX7019 And KVT719DVD Indash Monitors",$49.99,kenwood kcaip300v ipod video direct cable  kcaip300v,kenwood kcaip300v ipod video direct cable  kcaip300v ipod video direct cable for dnx7100 ddx7019 and kvt719dvd indash monitors,49.99,kenwood,False
27407,Sony SCPH-98046 PlayStation 3 Blu-Ray DVD Remote Control - 711719804604,Sony SCPH-98046 PlayStation 3 Blu-Ray DVD Remote Control - 711719804604/ Full Access To The PlayStation 3 Systems Disc Features/ Can Be Used Without Having To Point Directly At The System,$24.99,sony scph98046 playstation 3 bluray dvd remote control  711719804604,sony scph98046 playstation 3 bluray dvd remote control  711719804604 full access to the playstation 3 systems disc features can be used without having to point directly at the system,24.99,sony,False
27479,Tripp-Lite PV375 PowerVerter 375-Watt Ultra-Compact Inverter - PV375,Tripp-Lite PV375 PowerVerter 375-Watt Ultra-Compact Inverter - PV375/ 12V DC Input/ 120V AC Output/ 2 Outlets/ 375 Watts Continuous Output/ 600 Watts Peak Output/ Convenient Cigarette Lighter Plug,$49.00,tripplite pv375 powerverter 375watt ultracompact inverter  pv375,tripplite pv375 powerverter 375watt ultracompact inverter  pv375 12v dc input 120v ac output 2 outlets 375 watts continuous output 600 watts peak output convenient cigarette lighter plug,49.0,tripplite,False
27501,Sirius FMDA25 Wired FM Modulation Relay - FMDA25,Sirius FMDA25 Wired FM Modulation Relay - FMDA25/ 2 Ft FM Antenna Cable/ 19 Ft 4 In Mini-Jack Cable,$20.00,sirius fmda25 wired fm modulation relay  fmda25,sirius fmda25 wired fm modulation relay  fmda25 2 ft fm antenna cable 19 ft 4 in minijack cable,20.0,sirius,False
27589,Frigidaire Professional 24' PLD4555RFC Built-In Stainless Steel Dishwasher - PLD4555SS,Frigidaire Professional 24' PLD4555RFC Built-In Stainless Steel Dishwasher - PLD4555SS/ GraniteGrey Interior/ iDry Intelligent SaharaDry System/ SilentDesign Sound Insulation Package/ 12 Easy Clean Electronic Touchpads Digital Display/ 5-Level Precision Direct Wash System With AquaSurge And Variable Washing Pressure/ Smart Soil Sensor/ Stainless Steel Finish,,frigidaire professional 24 pld4555rfc builtin stainless steel dishwasher  pld4555ss,frigidaire professional 24 pld4555rfc builtin stainless steel dishwasher  pld4555ss granitegrey interior idry intelligent saharadry system silentdesign sound insulation package 12 easy clean electronic touchpads digital display 5level precision direct wash system with aquasurge and variable washing pressure smart soil sensor stainless steel finish,,frigidaire,True
27719,LG DLG0452W White XL Capacity Gas Dryer - DLG0452WH,LG DLG0452W White XL Capacity Gas Dryer - DLG0452WH/ 7.3 Cu. Ft. Capacity/ 9 Drying Programs/ 5 Temperature Levels/ Precise Temperature Control With A Variable Heat Source/ Drying Rack/ Upfront Electronic Control With Dial-A-Cycle/ Large Chrome Rimmed Door With Clear Glass/ Porcelain Top/ White Finish,,lg dlg0452w white xl capacity gas dryer  dlg0452wh,lg dlg0452w white xl capacity gas dryer  dlg0452wh 73 cu ft capacity 9 drying programs 5 temperature levels precise temperature control with a variable heat source drying rack upfront electronic control with dialacycle large chrome rimmed door with clear glass porcelain top white finish,,lg,True
27729,LG WM0642HW 4.0 Cu Ft White Rear Control Washer - WM0642HWH,LG WM0642HW White Rear Control Washer - WM0642HWH/ 4.0 Cu. Ft. Capacity/ 7 Washing Programs/ 6 Temperature Levels/ RollerJets And Forced Water Circulation/ Upfront Electronic Control Panel With Dial-A-Cycle/ LoDecibel Quiet Operation/ SenseClean System/ White Finish,,lg wm0642hw 40 cu ft white rear control washer  wm0642hwh,lg wm0642hw white rear control washer  wm0642hwh 40 cu ft capacity 7 washing programs 6 temperature levels rollerjets and forced water circulation upfront electronic control panel with dialacycle lodecibel quiet operation senseclean system white finish,,lg,True
27739,Electrolux Oxygen 3 Canister HEPA H12 Filter - EL012A,Electrolux Oxygen 3 Canister HEPA H12 Filter - EL012A/ Retains 99.5% Of Dust And Other Irritants/ 1 Filter Per Package,$19.99,electrolux oxygen 3 canister hepa h12 filter  el012a,electrolux oxygen 3 canister hepa h12 filter  el012a retains 995 of dust and other irritants 1 filter per package,19.99,electrolux,False
27771,Fellowes Confetti Cut Shredder - W11C,Fellowes Confetti Cut Shredder - W11C/ Shreds Up To 11 Sheets Per Pass/ Safely Shreds Staples And Credit Cards/ 9' Paper Entry Accepts Any Standard Or Legal Size Document/ Safety Interlock Switch Automatically Powers Off When Shredder Head Is Lifted,$79.00,fellowes confetti cut shredder  w11c,fellowes confetti cut shredder  w11c shreds up to 11 sheets per pass safely shreds staples and credit cards 9 paper entry accepts any standard or legal size document safety interlock switch automatically powers off when shredder head is lifted,79.0,fellowes,False
27778,Sony LCS-CSJ Black Soft Carrying Case - LCSCSJ,"Sony LCS-CSJ Black Soft Carrying Case - LCSCSJ/ Compatible With S, W, T, And N Series Digital Cameras/ Durable Nylon Construction/ Convenient Front Pocket/ Black Finish",,sony lcscsj black soft carrying case  lcscsj,sony lcscsj black soft carrying case  lcscsj compatible with s w t and n series digital cameras durable nylon construction convenient front pocket black finish,,sony,True
27779,Sony LCS-CSQ/B Black Soft Carrying Case - LCSCSQB,"Sony LCS-CSQ/B Black Soft Carrying Case - LCSCSQB/ Compatible With T, W And N Series Cameras/ Durable Nylon Construction/ Perfect For Travel/ Black Finish",,sony lcscsqb black soft carrying case  lcscsqb,sony lcscsqb black soft carrying case  lcscsqb compatible with t w and n series cameras durable nylon construction perfect for travel black finish,,sony,True
27783,Sony VAIO VGP-PRSZ1 SZ Series Docking Station - VGPPRSZ1,"Sony VAIO VGP-PRSZ1 SZ Series Docking Station - VGPPRSZ1/ Compatible With SZ Series Notebooks/ Expand Connectivity To Your Notebook/ 3 USB 2.0, Gigabit Ethernet, VGA, DVI-D And DC In/ Black Finish",$199.00,sony vaio vgpprsz1 sz series docking station  vgpprsz1,sony vaio vgpprsz1 sz series docking station  vgpprsz1 compatible with sz series notebooks expand connectivity to your notebook 3 usb 20 gigabit ethernet vga dvid and dc in black finish,199.0,sony,False
27789,Weber Genesis E-310 Liquid Propane Black Outdoor Grill - 3741001,"Weber Genesis E-310 Liquid Propane Black Outdoor Grill - 3741001/ 3 Stainless Steel Burners/ 42,000 BTU Per-Hour Input/ Electronic Crossover Ignition System/ Porcelain Enameled Cast Iron Cooking Grates/ 2 Stainless Steel Work Surfaces/ Center Mounted Thermometer/ Cast Aluminum End Caps/ Black Finish/ Liquid Propane Model (LP Tank Not Included)/ Assembly Required",$699.00,weber genesis e310 liquid propane black outdoor grill  3741001,weber genesis e310 liquid propane black outdoor grill  3741001 3 stainless steel burners 42000 btu perhour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish liquid propane model lp tank not included assembly required,699.0,weber,False
27793,Weber Genesis S-310 Natural Gas Stainless Steel Outdoor Grill - 3870001,"Weber Genesis S-310 Natural Gas Stainless Steel Outdoor Grill - 3870001/ 3 Stainless Steel Burners/ 42,000 BTU-Per-Hour Input/ Electronic Crossover Ignition System/ Center Mounted Thermometer/ Cast Aluminum End Caps/ 2 Heavy Duty Front Locking Casters/ Stainless Steel Finish/ Assembly Required",$919.00,weber genesis s310 natural gas stainless steel outdoor grill  3870001,weber genesis s310 natural gas stainless steel outdoor grill  3870001 3 stainless steel burners 42000 btuperhour input electronic crossover ignition system center mounted thermometer cast aluminum end caps 2 heavy duty front locking casters stainless steel finish assembly required,919.0,weber,False
27810,Sony Progressive Scan Black DVD Player - DVPNS57PB,Sony Progressive Scan Black DVD Player - DVPNS57PB/ Precision Drive 3 System/ MP3 Playback/ On Screen Display/ Dolby Digital Decoding/ Black Finish,,sony progressive scan black dvd player  dvpns57pb,sony progressive scan black dvd player  dvpns57pb precision drive 3 system mp3 playback on screen display dolby digital decoding black finish,,sony,True
27840,LG 14' Washer And Dryer Red Pedestal With Drawer - WDP3R,"LG 14' Washer And Dryer Red Pedestal With Drawer - WDP3R/ Each Drawer Has Storage For Laundry Bottles, Boxes And More/ Provides Easy Access To Front Loading Doors By Raising The Washer And Dryer By 14'/ Minimizes Bending And Stooping At Doors/ Red Finish",,lg 14 washer and dryer red pedestal with drawer  wdp3r,lg 14 washer and dryer red pedestal with drawer  wdp3r each drawer has storage for laundry bottles boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 minimizes bending and stooping at doors red finish,,lg,True
27853,LG Laundry Remote Monitor - RLM20K,LG Laundry Remote Monitor - RLM20K/ Makes It Easier To Keep Tabs On Your Laundry/ Communicates With The Machine To Display The Time Remaining In The Cycle,,lg laundry remote monitor  rlm20k,lg laundry remote monitor  rlm20k makes it easier to keep tabs on your laundry communicates with the machine to display the time remaining in the cycle,,lg,True
27857,Transcend 2GB Micro SD Memory Card - TS2GUSD,Transcend 2GB Micro SD Secure Digital Memory Card - TS2GUSD/ Good With Cell Phones And Mobile Devices/ Mechanical Write Protection Switch/ Uses microSD Adapter/ Compliant With Secure Digital Music Initiative,,transcend 2gb micro sd memory card  ts2gusd,transcend 2gb micro sd secure digital memory card  ts2gusd good with cell phones and mobile devices mechanical write protection switch uses microsd adapter compliant with secure digital music initiative,,transcend,True
27920,DeLonghi Magnifica Super-Automatic Espresso/Coffee Machine - ESAM3300,DeLonghi Magnifica Super-Automatic Espresso/Coffee Machine - ESAM3300/ Stainless-Steel Removable Double Boiler/ Instant Reheat/ Removable Water Tank And Bean Container/ Integrated Burr Grinder/ Cappuccino System/ Cup Tray/ Silver Finish,$799.95,delonghi magnifica superautomatic espressocoffee machine  esam3300,delonghi magnifica superautomatic espressocoffee machine  esam3300 stainlesssteel removable double boiler instant reheat removable water tank and bean container integrated burr grinder cappuccino system cup tray silver finish,799.95,delonghi,False
27964,LG LRBP1031 White Bottom-Freezer Refrigerator - LRBP1031WH,LG LRBP1031W 10 Cu. Ft. White Bottom-Freezer Refrigerator - LRBP1031WH/ 2 Tempered Glass Shelves/ 3 See-Thru Freezer Drawers With Ice Trays/ 2 Vegetable Crispers/ Electronic Temperature Controls/ Multi-Air Flow Cooling/ Quick Freezing Drawer/ Door Open Alarm/ Energy Saving Vacation Mode,,lg lrbp1031 white bottomfreezer refrigerator  lrbp1031wh,lg lrbp1031w 10 cu ft white bottomfreezer refrigerator  lrbp1031wh 2 tempered glass shelves 3 seethru freezer drawers with ice trays 2 vegetable crispers electronic temperature controls multiair flow cooling quick freezing drawer door open alarm energy saving vacation mode,,lg,True
27965,LG Titanium Bottom-Freezer Refrigerator - LRBP1031TT,LG 10 Cu. Ft.Titanium Bottom-Freezer Refrigerator - LRBP1031TT/ 2 Tempered Glass Shelves/ 3 See-Thru Freezer Drawers With Ice Trays/ 2 Vegetable Crispers/ Electronic Temperature Controls/ Multi-Air Flow Cooling/ Quick Freezing Drawer/ Door Open Alarm/ Energy Saving Vacation Mode,,lg titanium bottomfreezer refrigerator  lrbp1031tt,lg 10 cu fttitanium bottomfreezer refrigerator  lrbp1031tt 2 tempered glass shelves 3 seethru freezer drawers with ice trays 2 vegetable crispers electronic temperature controls multiair flow cooling quick freezing drawer door open alarm energy saving vacation mode,,lg,True
27975,Belkin F3H982-25 Black 25 Ft Pro Series High Integrity VGA/SVGA Monitor Replacement Cable - F3H98225,Belkin F3H982-25 Black 25 Ft Pro Series High Integrity VGA/SVGA Monitor Replacement Cable - F3H98225/ Constructed Of 3 Coaxial And 5 Twisted Pair Cable/ Compatible With The PC/ Aluminum Undermold Shield/ Double Shielding/ Gold Plated Copper Contacts,,belkin f3h98225 black 25 ft pro series high integrity vgasvga monitor replacement cable  f3h98225,belkin f3h98225 black 25 ft pro series high integrity vgasvga monitor replacement cable  f3h98225 constructed of 3 coaxial and 5 twisted pair cable compatible with the pc aluminum undermold shield double shielding gold plated copper contacts,,belkin,True
